id,type,title,genre,description,published_at,content_rating,rating_value,rating_count,duration,keywords,directors,actors
tt0364970,Movie,Babylon A.D.,"['Action', 'Adventure', 'Sci-Fi']",Veteran-turned-mercenary Toorop takes the high-risk job of escorting a woman from Russia to America. Little does he know that she is host to an organism that a cult wants to harvest in order to produce a genetically modified Messiah.,2008-09-25,12,5.5,98282,90,"['genetic', 'veteran turned mercenary', 'cult', 'road movie', 'armored car']",['Mathieu Kassovitz'],"['Vin Diesel', 'Michelle Yeoh', 'Mélanie Thierry']"
tt0091668,Movie,Off Beat,"['Comedy', 'Crime', 'Romance']","Joe Gower's job is skating through library shelves, fetching books. A police officer and friend of his is chosen to participate in a charity dance performance. Gower agrees to take his place in the show by posing as a police offic...",1986-04-11,PG,5,1040,92,"['police', 'dance', 'library', 'new york city', 'urban setting']",['Michael Dinner'],"['Judge Reinhold', 'Meg Tilly', 'Cleavant Derricks']"
tt2972482,Movie,Kundo: Min-ran-eui si-dae,"['Action', 'Drama']",A period action film centered on a militia group who turn against an unjust nobility.,2014-07-23,16,6.8,3857,137,"['korean woman', 'traditional clothing', 'traditional outfit', 'governor', 'injustice']",['Yoon Jong-bin'],"['Ha Jung-woo', 'Gang Dong-won', 'Lee Sung-min']"
tt0317705,Movie,The Incredibles,"['Animation', 'Action', 'Adventure']","While trying to lead a quiet suburban life, a family of undercover superheroes are forced into action to save the world.",2004-11-24,MG6,8,800794,115,"['superhero family', 'superhero', 'non comic book superhero', 'strong female character', 'good versus evil']",['Brad Bird'],"['Craig T. Nelson', 'Samuel L. Jackson', 'Holly Hunter']"
tt0340855,Movie,Monster,"['Biography', 'Crime', 'Drama']","Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer.",2004-03-18,16,7.3,160659,109,"['prostitute', 'female serial killer', 'borderline personality disorder', 'lesbian', 'serial killer']",['Patty Jenkins'],"['Charlize Theron', 'Christina Ricci', 'Bruce Dern']"
tt1860353,Movie,Turbo,"['Animation', 'Adventure', 'Comedy']",A freak accident might just help an everyday garden snail achieve his biggest dream: winning the Indy 500.,2013-10-09,AL,6.4,109170,96,"['snail', 'no opening credits', 'no title at beginning', 'title spoken by character', 'animal character name as title']",['David Soren'],"['Ryan Reynolds', 'Paul Giamatti', 'Maya Rudolph']"
tt0435434,Movie,Suwingu gâruzu,"['Comedy', 'Drama', 'Music']","A tale of delinquent and lazy school girls. In their efforts to cut remedial summer math class, they end up vitiating and replacing the schools brass band.",2004-09-11,,7.5,4634,105,"['high school', 'teenage crush', 'teenage girl', 'japanese schoolgirl', 'short skirt']",['Shinobu Yaguchi'],"['Juri Ueno', 'Yûta Hiraoka', 'Shihori Kanjiya']"
tt0118863,Movie,Clay Pigeons,"['Comedy', 'Crime']","After hearing that his wife sleeps with Clay, Earl kills himself, making it look like Clay shot him. The widow doesn't like it when Clay starts sees another woman instead. Bodies start piling up.",1998-09-25,R,6.6,12083,104,"['anal sex', 'strong female character', 'murder of a nude woman', 'female nudity', 'nudity']",['David Dobkin'],"['Joaquin Phoenix', 'Vince Vaughn', 'Janeane Garofalo']"
tt0080790,Movie,Gilda Live,['Comedy'],"A filmed version of the Broadway show starring comedienne Gilda Radner, complete with the characters she made famous on the TV show Saturday Night Live (1975).",1980-03-28,R,6.9,863,96,"['actress name in title', 'two word title', 'forename in title', 'sketch comedy movie', 'parody comedy']","['Mike Nichols', 'Lorne Michaels']","['Gilda Radner', 'Don Novello', 'Paul Shaffer']"
tt2309260,Movie,The Gallows,"['Horror', 'Mystery', 'Thriller']","20 years after a horrific accident during a small town school play, students at the school resurrect the failed show in a misguided attempt to honor the anniversary of the tragedy - but soon discover that some things are better le...",2015-07-16,16,4.2,21491,81,"['haunted school', 'found footage', 'year 1993', 'year 2013', 'high school']","['Travis Cluff', 'Chris Lofing']","['Reese Mishler', 'Pfeifer Brown', 'Ryan Shoos']"
tt0497116,Movie,An Inconvenient Truth,['Documentary'],"Filmmaker Davis Guggenheim follows Al Gore on the lecture circuit, as the former presidential candidate campaigns to raise public awareness of the dangers of global warming and calls for immediate action to curb its destructive ef...",2006-10-12,MG6,7.4,85029,96,"['global climate change', 'climate change', 'environmental issue', 'climate', 'earth']",['Davis Guggenheim'],"['Al Gore', 'Billy West', 'George Bush']"
tt0082457,Movie,Going Ape!,"['Comedy', 'Crime', 'Family']","When 80-year-old Max Sabatini dies, he leaves his three prized orangutans in the care of his only son, Foster. To inherit his father's $5-million fortune, Foster must take care of the apes for the next five years.",1981-04-10,PG,4,967,87,"['slimehouse', 'man&apos;s shirt accidentally rides up', 'simian fiction', 'pie in the face', 'orangutan']",['Jeremy Joe Kronsberg'],"['Tony Danza', 'Jessica Walter', 'Stacey Nelkin']"
tt0107286,Movie,Judgment Night,"['Action', 'Crime', 'Drama']","Four young friends, while taking a shortcut en route to a local boxing match, witness a brutal murder which leaves them running for their lives.",1993-10-15,12,6.6,18609,110,"['manhunt', 'murder', 'suspense', 'boxing', 'mall']",['Stephen Hopkins'],"['Emilio Estevez', 'Cuba Gooding Jr.', 'Denis Leary']"
tt3966404,Movie,Mustang,['Drama'],"When five orphan girls are seen innocently playing with boys on a beach, their scandalized conservative guardians confine them while forced marriages are arranged.",2015-10-01,12,7.6,40675,97,"['forced wedding', 'sister sister relationship', 'pretending to swim', 'istanbul turkey', 'virginity']",['Deniz Gamze Ergüven'],"['Günes Sensoy', 'Doga Zeynep Doguslu', 'Tugba Sunguroglu']"
tt0444608,Movie,The Boys of Baraka,['Documentary'],"Twenty 12-year-old black boys from one of the most violent ghettos in Baltimore, Maryland, are taken 10,000 miles away to an experimental boarding school in rural Kenya, to try to take advantage of the educational opportunities th...",2005-10-15,R,7.3,819,84,"['baltimore maryland', 'urban setting', 'education', 'african american']","['Heidi Ewing', 'Rachel Grady']","['Devon Brown', 'Darius Chambers', 'Edward Bernard Green Jr.']"
tt0116571,Movie,House Arrest,"['Comedy', 'Family']","Desperate to keep their various parents from getting divorced, a group of teenagers kidnaps them and holds them prisoner in a basement to force them to reconcile.",1996-08-14,PG,5.8,9212,108,"['wanting parents back together', 'motherhood', 'police officer', 'house arrest', 'slimehouse']",['Harry Winer'],"['Jamie Lee Curtis', 'Kevin Pollak', 'Kyle Howard']"
tt1823672,Movie,Chappie,"['Action', 'Crime', 'Drama']","In the near future, crime is patrolled by a mechanized police force. When one police droid, Chappie, is stolen and given new programming, he becomes the first robot with the ability to think and feel for himself.",2015-03-05,16,6.8,267951,120,"['robot', 'artificial intelligence', 'future', 'mind uploading', 'consciousness']",['Neill Blomkamp'],"['Sharlto Copley', 'Dev Patel', 'Hugh Jackman']"
tt0200469,Movie,Bats,"['Horror', 'Sci-Fi', 'Thriller']",Genetically mutated bats escape and it's up to a bat expert and the local sheriff to stop them.,1999-10-22,16,4,11363,91,"['bat', 'mad scientist', 'mutation', 'evacuation', 'texas']",['Louis Morneau'],"['Lou Diamond Phillips', 'Dina Meyer', 'Bob Gunton']"
tt3716142,Movie,Lekar Hum Deewana Dil,"['Comedy', 'Romance']","Dino and Karishma get married in Goa and head to the lesser-known parts of the country, afraid of being caught by their parents. However, they start facing many challenges in their marital life.",2014-07-04,Not Rated,4.7,713,140,[''],['Arif Ali'],"['Armaan Jain', 'Deeksha Seth', 'Varun Badola']"
tt0231402,Movie,Crocodile Dundee in Los Angeles,"['Action', 'Adventure', 'Comedy']","Australian Outback adventurer Mick ""Crocodile"" Dundee travels to Los Angeles with his young son while his longtime companion suspects foul play at a movie studio.",2001-08-16,AL,4.8,26131,95,"['beverly hills california', 'los angeles california', 'hollywood california', 'film studio', 'movie studio']",['Simon Wincer'],"['Paul Hogan', 'Linda Kozlowski', 'Jere Burns']"
tt2184339,Movie,The Purge,"['Horror', 'Sci-Fi', 'Thriller']","A wealthy family is held hostage for harboring the target of a murderous syndicate during the Purge, a 12-hour period in which any and all crime is legal.",2013-07-18,16,5.7,238514,85,"['killing spree', 'class differences', 'survival', 'suburb', 'security system']",['James DeMonaco'],"['Ethan Hawke', 'Lena Headey', 'Max Burkholder']"
tt0478134,Movie,In the Valley of Elah,"['Crime', 'Drama', 'Mystery']",A retired military investigator works with a police detective to uncover the truth behind his son's disappearance following his return from a tour of duty in Iraq.,2008-01-31,16,7.2,74911,121,"['murder investigation', 'mexican', 'charge', 'coffeeshop', 'dead boy']",['Paul Haggis'],"['Tommy Lee Jones', 'Charlize Theron', 'Jonathan Tucker']"
tt1157694,Movie,The Order of Myths,['Documentary'],"In 2007 Mobile, Alabama, Mardi Gras is celebrated... and complicated. Following a cast of characters, parades, and parties across an enduring color line, we see that beneath the surface of pageantry lies something else altogether.",2008-01-19,Unrated,6.9,525,97,['f rated'],['Margaret Brown'],[]
tt0096943,Movie,Blaze,"['Biography', 'Comedy', 'Drama']","A middle-aged Louisiana governor falls in love with a young stripper, which jeopardizes his political career and the radical policies which have made him a controversial figure.",1990-03-09,R,6,4154,120,"['louisiana governor', 'louisiana', 'political corruption', 'governor', 'stripper']",['Ron Shelton'],"['Paul Newman', 'Lolita Davidovich', 'Jerry Hardin']"
tt1433905,Movie,All the Best: Fun Begins,"['Action', 'Comedy', 'Drama']",The unexpected arrival of his elder NRI brother and assorted characters complicates the life of a Goan male.,2009-10-16,,6.2,6939,144,"['gangster', 'stepbrother stepbrother relationship', 'singer', 'mistaken identity', 'debt']",['Rohit Shetty'],"['Sanjay Dutt', 'Ajay Devgn', 'Fardeen Khan']"
tt2883512,Movie,Chef,"['Adventure', 'Comedy', 'Drama']","A head chef quits his restaurant job and buys a food truck in an effort to reclaim his creative promise, while piecing back together his estranged family.",2014-09-04,9,7.3,230080,114,"['food truck', 'chef', 'food', 'food blogger', 'parent child relationship']",['Jon Favreau'],"['Jon Favreau', 'Robert Downey Jr.', 'Scarlett Johansson']"
tt0800099,Movie,Joe Strummer: The Future Is Unwritten,"['Documentary', 'Biography', 'Music']","As the front man of the Clash from 1977, Joe Strummer changed people's lives forever. Four years after his death, his influence reaches out around the world, more strongly now than ever before.",2007-05-18,Not Rated,7.5,4159,124,"['biographical documentary', 'music documentary', 'clash', 'black and white scene', '1960s']",['Julien Temple'],"['Joe Strummer', 'Steve Jones', 'Mick Jones']"
tt0094898,Movie,Coming to America,"['Comedy', 'Romance']","An extremely pampered African prince travels to Queens, New York and goes undercover to find a wife that he can respect for her intelligence and strong will.",1988-10-06,6,7.1,222047,117,"['janitor', 'new york city', 'wealth', 'prince', 'wedding']",['John Landis'],"['Eddie Murphy', 'Paul Bates', 'Garcelle Beauvais']"
tt0088851,Movie,The Bride,"['Fantasy', 'Horror', 'Romance']","After years of research, the doctor finally succeeds in creating the perfect woman, who gets the name ""Eva"".",1985-08-16,PG-13,5.4,3518,118,"['female full frontal nudity', 'female rear nudity', 'telepathic link', 'budapest hungary', 'cat']",['Franc Roddam'],"['Sting', 'Jennifer Beals', 'Anthony Higgins']"
tt0101252,Movie,29th Street,"['Comedy', 'Drama']","Frank's been lucky from the day, he was born. So why's he throwing rocks at a church after winning $6,200,000 in 1976 NYC lottery? He tells his story at the police station.",1991-11-01,R,7.2,3208,101,"['mother son relationship', 'police station', 'told in flashback', 'lottery', 'christmas']",['George Gallo'],"['Anthony LaPaglia', 'Danny Aiello', 'Lainie Kazan']"
tt1045658,Movie,Silver Linings Playbook,"['Comedy', 'Drama', 'Romance']","After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her ...",2013-02-28,6,7.7,739020,122,"['bipolar disorder', 'young widow', 'psychiatrist', 'family relationships', 'unhappy marriage']",['David O. Russell'],"['Bradley Cooper', 'Jennifer Lawrence', 'Robert De Niro']"
tt0272020,Movie,The Last Castle,"['Action', 'Drama', 'Thriller']",A court-martialed General rallies together twelve hundred inmates to rise against a corrupt and sadistic warden.,2002-06-13,16,6.9,84819,131,"['salute', 'prison riot', 'abuse of power', 'general', 'respect']",['Rod Lurie'],"['Robert Redford', 'James Gandolfini', 'Mark Ruffalo']"
tt0085608,Movie,The Golden Seal,['Drama'],"A lonely 10-year-old boy living with his parents in a remote coastal part of Alaska, spontaneously finds a legendary golden seal and her newborn pup. But the greed for her valuable pelt sets off the hunters, including his own fath...",1984-12-13,PG,5.4,370,94,"['legend', 'hunter', 'seal the animal', 'rescue', 'island']",['Frank Zuniga'],"['Steve Railsback', 'Michael Beck', 'Penelope Milford']"
tt3014666,Movie,Moms' Night Out,['Comedy'],"Hardworking mom Allyson has a crazy night out with her friends, while their husbands watch their children.",2014-05-09,12,5.3,14431,98,"['reference to the incredible hulk', 'pastor', 'reference to the shawshank redemption', 'blogger', 'tasered']","['Andrew Erwin', 'Jon Erwin']","['Sarah Drew', 'Sean Astin', 'Patricia Heaton']"
tt0100557,Movie,Das schreckliche Mädchen,"['Comedy', 'Drama', 'History']","When a young woman investigates her town's Nazi past, the community turns against her.",1992-02-28,PG-13,7.3,2742,94,"['muckraker', 'nazi', 'alternate history', 'muckraking', 'perseverance']",['Michael Verhoeven'],"['Lena Stolze', 'Hans-Reinhard Müller', 'Monika Baumgartner']"
tt0089420,Movie,King David,"['Adventure', 'Biography', 'Drama']",The Biblical story of Israel's greatest King.,1985-10-31,12,5.3,2512,114,"['character name as title', 'king david character', 'bathsheba character', 'polygamy', 'adultery']",['Bruce Beresford'],"['Richard Gere', 'Edward Woodward', 'Alice Krige']"
tt0102005,Movie,Harley Davidson and the Marlboro Man,"['Action', 'Crime', 'Drama']","Two lone riders hold up a bank's armoured car to save their friend's bar from imminent foreclosure. Soon, the mission goes awry when they discover the vehicle's unexpected cargo.",1991-11-29,12,6.1,22207,98,"['swimming pool', 'voyeurism', 'marlboro', 'drugs', 'biker']",['Simon Wincer'],"['Mickey Rourke', 'Don Johnson', 'Chelsea Field']"
tt0302886,Movie,Old School,['Comedy'],Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,2003-04-24,12,7,242302,88,"['pubic hair', 'college student', 'blindfolded woman', 'college', 'fraternity']",['Todd Phillips'],"['Luke Wilson', 'Vince Vaughn', 'Will Ferrell']"
tt0448978,Movie,39 Pounds of Love,"['Documentary', 'Biography', 'Romance']","This is the story of Ami, a man who while unable to move any part of his body, still manages to move each and every one of us, as he teaches us a part of life's intimate dance.",2005-04-08,Unrated,6.3,259,70,"['wheelchair', 'travel', 'man', 'doctor', 'journey']",['Dani Menkin'],['Ami Ankilewitz']
tt0808510,Movie,Tooth Fairy,"['Comedy', 'Family', 'Fantasy']",A bad deed on the part of a tough minor-league hockey player results in an unusual sentence: He must serve one week as a real-life tooth fairy.,2010-01-22,6,5,49405,101,"['hare krishna', 'man wears eyeglasses', 'chevrolet', 'chevrolet corvette', 'ford motor company']",['Michael Lembeck'],"['Dwayne Johnson', 'Ashley Judd', 'Julie Andrews']"
tt0344854,Movie,Arthur et les Minimoys,"['Animation', 'Adventure', 'Comedy']","Ten-year-old Arthur, in a bid to save his grandfather's house from being demolished, goes looking for some much-fabled hidden treasure in the land of the Minimoys, tiny people living in harmony with nature.",2007-01-31,6,6,40536,94,"['princess', 'underground world', 'sequel baiting', 'bare midriff', 'the weinstein company']",['Luc Besson'],"['Freddie Highmore', 'Mia Farrow', 'Madonna']"
tt0244000,Movie,American Outlaws,"['Action', 'Western']",5 Southern friends return home when the war ends 1865. But Yankee soldiers and Pinkerton are busy helping a railroad baron grab land from farmers along the planned railroad west. The 5 friends fight back.,2001-08-17,12,5.9,17375,94,"['reference to jesse james', 'stealing from the rich', 'anarchist', 'jesse james', 'jesse james character']",['Les Mayfield'],"['Colin Farrell', 'Scott Caan', 'Ali Larter']"
tt0112715,Movie,Congo,"['Action', 'Adventure', 'Mystery']","When an expedition to the African Congo ends in disaster, a new team is assembled to find out what went wrong.",1995-08-17,12,5.3,48374,109,"['lost city', 'gorilla', 'diamond', 'talking gorilla', 'heroine']",['Frank Marshall'],"['Laura Linney', 'Tim Curry', 'Dylan Walsh']"
tt0278488,Movie,How High,"['Comedy', 'Fantasy']","Two guys by the name of Silas and Jamal decided to one day smoke something magical, which eventually helps them to ace their college entrance exam.",2001-12-21,16,6.2,61474,93,"['stoner comedy', 'pimp', 'benjamin franklin character', 'reference to pubic hair', 'stoner']",['Jesse Dylan'],"['Method Man', 'Redman', 'Obba Babatundé']"
tt0461892,Movie,15,"['Action', 'Drama']",A love story that happens in the background Revolution in Timisoara.,2005-10-21,,5.5,774,95,['male frontal nudity'],['Sergiu Nicolaescu'],"['Maia Morgenstern', 'Serban Ionescu', 'Cristian Iacob']"
tt0082619,Movie,King of the Mountain,"['Action', 'Adventure', 'Drama']","A group of friends race their high-powered cars up and down a dangerous and deadly mountain road known as Mulholland Drive to see who can claim the title of ""King of the Mountain.""",1981-05-01,PG,5.4,556,90,"['car racing', 'music industry', 'beer', 'scene during opening credits', 'sportscar']",['Noel Nosseck'],"['Harry Hamlin', 'Joseph Bottoms', 'Deborah Van Valkenburgh']"
tt0446345,Movie,The Ground Truth: After the Killing Ends,"['Documentary', 'War']",This powerful film shows how the Iraq War's ground conflicts are only a prelude to the challenging and grueling battles heroic veterans face when they return home from duty.,2006-01-19,R,7.5,753,72,"['ptsd post traumatic stress disorder', 'military and war documentary', 'military', 'f rated', 'psychology']",['Patricia Foulkrod'],"['Herold Noel Jr.', 'Robert Acosta', 'Sean Huze']"
tt2545428,Movie,Meru,"['Documentary', 'Sport']","Three elite climbers struggle to find their way through obsession and loss as they attempt to climb Mount Meru, one of the most coveted prizes in the high stakes game of Himalayan big wall climbing.",2015-08-14,9,7.7,18950,90,"['climbing', 'chinese american', 'turkish american', 'mountain wall', 'trench foot']","['Jimmy Chin', 'Elizabeth Chai Vasarhelyi']","['Conrad Anker', 'Grace Chin', 'Jimmy Chin']"
tt0259393,Movie,Lantana,"['Drama', 'Mystery', 'Romance']",The relationships of four couples unravel after the discovery of a young woman's body in Lantana bush in suburban Sydney.,2003-06-19,R,7.2,20180,121,"['rear entry sex', 'adulterous wife', 'lust', 'scantily clad female', 'nylons']",['Ray Lawrence'],"['Anthony LaPaglia', 'Geoffrey Rush', 'Rachael Blake']"
tt0384537,Movie,Silent Hill,"['Horror', 'Mystery']","A woman, Rose, goes in search for her adopted daughter within the confines of a strange, desolate town called Silent Hill.",2006-05-25,16,6.5,242707,125,"['supernatural horror', 'missing child', 'adopted daughter', 'ash fall', 'silent hill']",['Christophe Gans'],"['Radha Mitchell', 'Laurie Holden', 'Sean Bean']"
tt1104733,Movie,Hamlet 2,"['Comedy', 'Music']","In this irreverent comedy, a failed actor-turned-worse-high-school-drama-teacher rallies his Tucson, AZ students as he conceives and stages politically incorrect musical sequel to Shakespeare's Hamlet.",2009-01-08,6,6.3,17330,92,"['musical theater', 'love triangle', 'tucson arizona', 'cell phone', 'amateur theater']",['Andrew Fleming'],"['Steve Coogan', 'Elisabeth Shue', 'Catherine Keener']"
tt0112625,Movie,Candyman: Farewell to the Flesh,"['Horror', 'Thriller']",The Candyman arrives in New Orleans and sets his sights on a young woman whose family was ruined by the immortal killer years before.,1995-03-17,R,5.2,14256,95,"['female protagonist', 'horror icon', 'slasher', 'violence', 'new orleans louisiana']",['Bill Condon'],"['Tony Todd', 'Kelly Rowan', 'Caroline Barclay']"
tt0444682,Movie,The Reaping,"['Horror', 'Thriller']","A former Christian missionary, who specializes in debunking religious phenomena, investigates a small town which seems to be suffering from the 10 biblical plagues.",2007-05-10,16,5.6,44536,99,"['biblical plague', 'plague', 'louisiana', 'small town', 'bible']",['Stephen Hopkins'],"['Hilary Swank', 'David Morrissey', 'AnnaSophia Robb']"
tt0431308,Movie,P.S. I Love You,"['Comedy', 'Drama', 'Romance']",A young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.,2007-12-20,AL,7,217565,126,"['letter', 'grief', 'young widow', 'tearjerker romance', 'young']",['Richard LaGravenese'],"['Hilary Swank', 'Gerard Butler', 'Harry Connick Jr.']"
tt2380247,Movie,The Central Park Five,"['Documentary', 'Crime', 'History']","A documentary that examines the 1989 case of five black and Latino teenagers who were convicted of raping a white woman in Central Park. After having spent between 6 and 13 years each in prison, a serial rapist confessed to the cr...",2014-04-25,6,7.7,7898,119,"['miscarriage of justice', 'intimidation', 'civil rights lawsuit', 'civil rights', 'race relations']","['Ken Burns', 'Sarah Burns', 'David McMahon']","['Antron McCray', 'Kevin Richardson', 'Kharey Wise']"
tt0436339,Movie,G-Force,"['Animation', 'Action', 'Adventure']",A specially trained squad of guinea pigs is dispatched to stop a diabolical billionaire from taking over the world.,2009-07-29,6,5.1,49662,88,"['live action cgi hybrid', 'woman wears eyeglasses', 'fly', 'animal spy', 'animal hero']",['Hoyt Yeatman'],"['Will Arnett', 'Penélope Cruz', 'Zach Galifianakis']"
tt1226273,Movie,Edge of Darkness,"['Action', 'Adventure', 'Drama']","As homicide detective Thomas Craven investigates the murder of his activist daughter, he uncovers a corporate cover-up and government conspiracy that attracts an agent tasked with cleaning up the evidence.",2010-01-28,16,6.6,98604,117,"['father daughter relationship', 'political corruption', 'remake by original director', '2000s', 'activist']",['Martin Campbell'],"['Mel Gibson', 'Ray Winstone', 'Danny Huston']"
tt0089901,Movie,Remo Williams: The Adventure Begins,"['Action', 'Adventure', 'Comedy']","An officially ""dead"" cop is trained to become an extraordinary unique assassin in service of the US President.",1985-10-11,12,6.4,13754,121,"['race against time', 'assassin', 'korean war veteran', 'soldier', 'action hero']",['Guy Hamilton'],"['Fred Ward', 'Joel Grey', 'Wilford Brimley']"
tt0108090,Movie,Sex Is...,['Documentary'],"Marc Huestis edits interviews with 15 men, including himself, around a set of topics starting with ""what is sex?"" The men are gay, living in or near San Francisco. They talk about their first sexual experiences, the gay scene in S...",1993-04-30,,6.6,120,82,"['film clip', 'gay', 'sex', 'pornography', 'illness']",['Marc Huestis'],"['Larry Brinkin', 'Danny Castellow', 'Alex Chee']"
tt0831884,Movie,Reservation Road,"['Crime', 'Drama', 'Thriller']",The lives of two families change forever after a fatal tragedy takes place on Reservation Road.,2008-03-27,12,6.6,25079,102,"['downward spiral', 'red sox', 'investigation', 'baseball', 'accident']",['Terry George'],"['Joaquin Phoenix', 'Mark Ruffalo', 'Jennifer Connelly']"
tt0419706,Movie,Doom,"['Action', 'Horror', 'Sci-Fi']",Space Marines are sent to investigate strange events at a research facility on Mars but find themselves at the mercy of genetically enhanced killing machines.,2005-11-03,16,5.2,118300,105,"['based on video game', 'monster', 'survival', 'massacre', 'commando unit']",['Andrzej Bartkowiak'],"['Karl Urban', 'Rosamund Pike', 'Dwayne Johnson']"
tt0131704,Movie,The Adventures of Rocky & Bullwinkle,"['Adventure', 'Comedy', 'Family']","When enemies Boris, Natasha, and Fearless Leader escape into the real world with a nefarious scheme, Rocky and Bullwinkle do the same, and team up with a young F.B.I. Agent to stop the trio.",2000-06-30,AL,4.3,21135,92,"['live action cgi hybrid', 'rocky the flying squirrel character', 'boris badenov character', 'natasha fatale character', 'hypnosis']",['Des McAnuff'],"['Robert De Niro', 'Rene Russo', 'Piper Perabo']"
tt1229370,Movie,The Lost Treasure of the Grand Canyon,"['Adventure', 'Fantasy', 'Horror']","In the early days of the 20th century, an entire team disappeared while on an expedition deep into the Grand Canyon in search of a long-rumored hidden city.",2008-12-20,16,3.6,1632,88,"['grand canyon', 'arizona', 'arizona desert', 'reference to arizona', 'aztec indian']",['Farhad Mann'],"['Michael Shanks', 'Shannen Doherty', 'JR Bourne']"
tt0116683,Movie,James and the Giant Peach,"['Animation', 'Adventure', 'Family']","An orphan who lives with his two cruel aunts befriends anthropomorphic bugs who live inside a giant peach, and they embark on a journey to New York City.",1996-10-10,6,6.7,73584,79,"['boy', 'real person becomes animated', 'child slavery', 'title same as book', 'stop motion']",['Henry Selick'],"['Paul Terry', 'Joanna Lumley', 'Pete Postlethwaite']"
tt0088153,Movie,Songwriter,"['Drama', 'Music']",Doc Jenkins is a country music star who's become fed up with the industry. With some help from an old friend he attempts to right some wrongs and get back at the ruthless promoter who's swindled him.,1984-10-14,R,6.2,872,94,"['female nudity', 'female topless nudity', 'interrupted sex', 'texas', 'bare chested male']",['Alan Rudolph'],"['Willie Nelson', 'Kris Kristofferson', 'Melinda Dillon']"
tt0294870,Movie,Rent,"['Drama', 'Musical', 'Romance']","In New York City's gritty East Village, a group of bohemians strive for success and acceptance while enduring the obstacles of poverty, illness and the AIDS epidemic.",2005-11-23,12,6.8,55719,135,"['rock musical', 'busking', 'hiv positive', 'new york city', 'landlord']",['Chris Columbus'],"['Taye Diggs', 'Wilson Jermaine Heredia', 'Rosario Dawson']"
tt0090738,Movie,Black Widow,"['Crime', 'Drama', 'Mystery']",A federal investigator tracks down a gold-digging woman who moves from husband to husband to kill them and collect the inheritance.,1987-05-27,6,6.4,10926,102,"['erotic thriller', 'widow', 'femme fatale', 'hawaii', 'neo noir']",['Bob Rafelson'],"['Debra Winger', 'Theresa Russell', 'Sami Frey']"
tt0099204,Movie,Cadillac Man,"['Comedy', 'Crime']",Joey gets 2 days to sell 12 cars to keep his job and keep his girlfriends happy. It gets worse. He's juggling 3 buyers when a guy with a machine gun crashes into the car dealership and takes everybody hostage.,1990-11-23,R,5.7,15495,97,"['car salesman', 'suspicion of adultery', 'car dealership', 'machine gun', 'voice over inner thoughts']",['Roger Donaldson'],"['Robin Williams', 'Tim Robbins', 'Pamela Reed']"
tt0111614,Movie,Vertical Reality,"['Documentary', 'Sport']",,1994-10-19,,8.3,19,92,"['two word title', 'mountain', 'extreme skiing', 'winter sports', 'snow']",[],"['Suzanne Sawyer', 'Dan Egan', 'John Egan']"
tt0087451,Movie,The Ice Pirates,"['Action', 'Adventure', 'Comedy']","In a distant future scarce of water, space pirates get caught after stealing ice from a spaceship. They are sold to a princess looking for her dad. He might have found a planet abundant with water.",1984-03-16,12,5.6,11755,91,"['castration', 'ice', 'time dilation', 'conveyor belt', 'post apocalypse']",['Stewart Raffill'],"['Robert Urich', 'Mary Crosby', 'Michael D. Roberts']"
tt0350028,Movie,Raising Helen,"['Comedy', 'Drama', 'Romance']","After her sister and brother-in-law die in a car accident, a young woman becomes the guardian of their three children.",2004-06-24,AL,6,38135,119,"['knee socks', 'two word title', 'bare midriff', 'girl wears a school uniform', 'car']",['Garry Marshall'],"['Kate Hudson', 'John Corbett', 'Joan Cusack']"
tt0763831,Movie,A Thousand Words,"['Comedy', 'Drama', 'Fantasy']","After stretching the truth on a deal with a spiritual guru, literary agent Jack McCall finds a Bodhi tree on his property. Its appearance holds a valuable lesson on the consequences of every word he speaks.",2012-03-09,6,5.8,44554,91,"['liar', 'supernatural power', 'psychotronic film', 'slimehouse', 'basketball hoop over trash can']",['Brian Robbins'],"['Eddie Murphy', 'Cliff Curtis', 'Kerry Washington']"
tt3877296,Movie,The Cokeville Miracle,"['Drama', 'Family', 'History']","Children who were held hostage in their elementary school tell stories of miraculous things, but many adults are skeptical that the Cokeville Miracle ever truly happened.",2015-06-05,PG-13,5.5,2809,94,"['religious film', 'police officer', 'schoolteacher', 'hostage', 'elementary school']",['T.C. Christensen'],"['Jasen Wade', 'Sarah Kent', 'Kimball Stinger']"
tt0267913,Movie,Scooby-Doo,"['Adventure', 'Comedy', 'Family']","After an acrimonious break up, the Mystery Inc. gang are individually brought to an island resort to investigate strange goings on.",2002-06-20,AL,5.3,124505,89,"['farting contest', 'fart joke', '2000s', 'strong female character', 'dancing']",['Raja Gosnell'],"['Matthew Lillard', 'Freddie Prinze Jr.', 'Sarah Michelle Gellar']"
